date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:06:17	43714/43714	---MCZ	200	added ('OK')	text/html	etag:W/%22610bd34e-aac2%22	https://easetemplate.com/borrow/pages/landing-page-lead-generator.html	C:/Users/Lenovo/Downloads/new-website-2/easetemplate.com/borrow/pages/landing-page-lead-generator.html	(from https://easetemplate.com/borrow/index.html)
17:06:17	40114/40114	---MCZ	200	added ('OK')	text/html	etag:W/%22610bd34e-9cb2%22	https://easetemplate.com/borrow/pages/landing-page-card.html	C:/Users/Lenovo/Downloads/new-website-2/easetemplate.com/borrow/pages/landing-page-card.html	(from https://easetemplate.com/borrow/index.html)
17:06:17	35652/35652	---MCZ	200	added ('OK')	text/html	etag:W/%22610bd34e-8b44%22	https://easetemplate.com/borrow/pages/loan-listing-image.html	C:/Users/Lenovo/Downloads/new-website-2/easetemplate.com/borrow/pages/loan-listing-image.html	(from https://easetemplate.com/borrow/index.html)
17:06:18	34478/34478	---MCZ	200	added ('OK')	text/html	etag:W/%22610bd34e-86ae%22	https://easetemplate.com/borrow/pages/loan-listing-icon.html	C:/Users/Lenovo/Downloads/new-website-2/easetemplate.com/borrow/pages/loan-listing-icon.html	(from https://easetemplate.com/borrow/index.html)
17:06:18	54870/54870	---MCZ	200	added ('OK')	text/html	etag:W/%22610bd34e-d656%22	https://easetemplate.com/borrow/pages/car-loan.html	C:/Users/Lenovo/Downloads/new-website-2/easetemplate.com/borrow/pages/car-loan.html	(from https://easetemplate.com/borrow/index.html)
17:06:18	55242/55242	---MCZ	200	added ('OK')	text/html	etag:W/%22610bd34e-d7ca%22	https://easetemplate.com/borrow/pages/home-loan.html	C:/Users/Lenovo/Downloads/new-website-2/easetemplate.com/borrow/pages/home-loan.html	(from https://easetemplate.com/borrow/index.html)
17:06:18	57257/57257	---MCZ	200	added ('OK')	text/html	etag:W/%22610bd34e-dfa9%22	https://easetemplate.com/borrow/pages/personal-loan.html	C:/Users/Lenovo/Downloads/new-website-2/easetemplate.com/borrow/pages/personal-loan.html	(from https://easetemplate.com/borrow/index.html)
17:06:19	58076/58076	---MCZ	200	added ('OK')	text/html	etag:W/%22610bd34e-e2dc%22	https://easetemplate.com/borrow/pages/education-loan.html	C:/Users/Lenovo/Downloads/new-website-2/easetemplate.com/borrow/pages/education-loan.html	(from https://easetemplate.com/borrow/index.html)
17:06:19	39418/39418	---MCZ	200	added ('OK')	text/html	etag:W/%22610bd34e-99fa%22	https://easetemplate.com/borrow/pages/credit-card-listing.html	C:/Users/Lenovo/Downloads/new-website-2/easetemplate.com/borrow/pages/credit-card-listing.html	(from https://easetemplate.com/borrow/index.html)
17:06:19	47924/47924	---MCZ	200	added ('OK')	text/html	etag:W/%22610bd34e-bb34%22	https://easetemplate.com/borrow/pages/credit-card-single.html	C:/Users/Lenovo/Downloads/new-website-2/easetemplate.com/borrow/pages/credit-card-single.html	(from https://easetemplate.com/borrow/index.html)
17:06:20	46319/46319	---MCZ	200	added ('OK')	text/html	etag:W/%22610bd34e-b4ef%22	https://easetemplate.com/borrow/pages/lender-listing.html	C:/Users/Lenovo/Downloads/new-website-2/easetemplate.com/borrow/pages/lender-listing.html	(from https://easetemplate.com/borrow/index.html)
17:06:20	39787/39787	---MCZ	200	added ('OK')	text/html	etag:W/%22610bd34e-9b6b%22	https://easetemplate.com/borrow/pages/lender-single.html	C:/Users/Lenovo/Downloads/new-website-2/easetemplate.com/borrow/pages/lender-single.html	(from https://easetemplate.com/borrow/index.html)
17:06:20	35104/35104	---MCZ	200	added ('OK')	text/html	etag:W/%22610bd34e-8920%22	https://easetemplate.com/borrow/pages/personal-bank-account.html	C:/Users/Lenovo/Downloads/new-website-2/easetemplate.com/borrow/pages/personal-bank-account.html	(from https://easetemplate.com/borrow/index.html)
17:06:21	42125/42125	---MCZ	200	added ('OK')	text/html	etag:W/%22610bd34e-a48d%22	https://easetemplate.com/borrow/pages/personal-bank-account-list.html	C:/Users/Lenovo/Downloads/new-website-2/easetemplate.com/borrow/pages/personal-bank-account-list.html	(from https://easetemplate.com/borrow/index.html)
17:06:21	46024/46024	---MCZ	200	added ('OK')	text/html	etag:W/%22610bd34e-b3c8%22	https://easetemplate.com/borrow/pages/personal-bank-account-single.html	C:/Users/Lenovo/Downloads/new-website-2/easetemplate.com/borrow/pages/personal-bank-account-single.html	(from https://easetemplate.com/borrow/index.html)
17:06:21	61085/61085	---MCZ	200	added ('OK')	text/html	etag:W/%22610bd34e-ee9d%22	https://easetemplate.com/borrow/pages/compare-credit-card.html	C:/Users/Lenovo/Downloads/new-website-2/easetemplate.com/borrow/pages/compare-credit-card.html	(from https://easetemplate.com/borrow/index.html)
17:06:22	61445/61445	---MCZ	200	added ('OK')	text/html	etag:W/%22610bd34e-f005%22	https://easetemplate.com/borrow/pages/compare-personal-loan.html	C:/Users/Lenovo/Downloads/new-website-2/easetemplate.com/borrow/pages/compare-personal-loan.html	(from https://easetemplate.com/borrow/index.html)
17:06:22	59711/59711	---MCZ	200	added ('OK')	text/html	etag:W/%22610bd34e-e93f%22	https://easetemplate.com/borrow/pages/compare-student-loan.html	C:/Users/Lenovo/Downloads/new-website-2/easetemplate.com/borrow/pages/compare-student-loan.html	(from https://easetemplate.com/borrow/index.html)
17:06:22	42756/42756	---MCZ	200	added ('OK')	text/html	etag:W/%22610bd34e-a704%22	https://easetemplate.com/borrow/pages/compare-loan.html	C:/Users/Lenovo/Downloads/new-website-2/easetemplate.com/borrow/pages/compare-loan.html	(from https://easetemplate.com/borrow/index.html)
17:06:22	57561/57561	---MCZ	200	added ('OK')	text/html	etag:W/%22610bd34e-e0d9%22	https://easetemplate.com/borrow/pages/forex-list.html	C:/Users/Lenovo/Downloads/new-website-2/easetemplate.com/borrow/pages/forex-list.html	(from https://easetemplate.com/borrow/index.html)
17:06:23	41021/41021	---MCZ	200	added ('OK')	text/html	etag:W/%22610bd34e-a03d%22	https://easetemplate.com/borrow/pages/forex-list-single.html	C:/Users/Lenovo/Downloads/new-website-2/easetemplate.com/borrow/pages/forex-list-single.html	(from https://easetemplate.com/borrow/index.html)
17:06:23	33110/33110	---MCZ	200	added ('OK')	text/html	etag:W/%22610bd34e-8156%22	https://easetemplate.com/borrow/pages/loan-calculator.html	C:/Users/Lenovo/Downloads/new-website-2/easetemplate.com/borrow/pages/loan-calculator.html	(from https://easetemplate.com/borrow/index.html)
17:06:23	35308/35308	---MCZ	200	added ('OK')	text/html	etag:W/%22610bd34e-89ec%22	https://easetemplate.com/borrow/pages/loan-eligibility.html	C:/Users/Lenovo/Downloads/new-website-2/easetemplate.com/borrow/pages/loan-eligibility.html	(from https://easetemplate.com/borrow/index.html)
17:06:24	45096/45096	---MCZ	200	added ('OK')	text/html	etag:W/%22610bd34e-b028%22	https://easetemplate.com/borrow/pages/blog-listing.html	C:/Users/Lenovo/Downloads/new-website-2/easetemplate.com/borrow/pages/blog-listing.html	(from https://easetemplate.com/borrow/index.html)
17:06:24	42719/42719	---MCZ	200	added ('OK')	text/html	etag:W/%22610bd34e-a6df%22	https://easetemplate.com/borrow/pages/blog-two-column.html	C:/Users/Lenovo/Downloads/new-website-2/easetemplate.com/borrow/pages/blog-two-column.html	(from https://easetemplate.com/borrow/index.html)
17:06:24	42183/42183	---MCZ	200	added ('OK')	text/html	etag:W/%22610bd34e-a4c7%22	https://easetemplate.com/borrow/pages/blog-three-column.html	C:/Users/Lenovo/Downloads/new-website-2/easetemplate.com/borrow/pages/blog-three-column.html	(from https://easetemplate.com/borrow/index.html)
17:06:25	60485/60485	---MCZ	200	added ('OK')	text/html	etag:W/%22610bd34e-ec45%22	https://easetemplate.com/borrow/pages/blog-single.html	C:/Users/Lenovo/Downloads/new-website-2/easetemplate.com/borrow/pages/blog-single.html	(from https://easetemplate.com/borrow/index.html)
17:06:25	45342/45342	---MCZ	200	added ('OK')	text/html	etag:W/%22610bd34e-b11e%22	https://easetemplate.com/borrow/pages/about.html	C:/Users/Lenovo/Downloads/new-website-2/easetemplate.com/borrow/pages/about.html	(from https://easetemplate.com/borrow/index.html)
17:06:25	35888/35888	---MCZ	200	added ('OK')	text/html	etag:W/%22610bd34e-8c30%22	https://easetemplate.com/borrow/pages/team.html	C:/Users/Lenovo/Downloads/new-website-2/easetemplate.com/borrow/pages/team.html	(from https://easetemplate.com/borrow/index.html)
17:06:25	58293/58293	---MCZ	200	added ('OK')	text/html	etag:W/%22610bd34e-e3b5%22	https://easetemplate.com/borrow/pages/faq.html	C:/Users/Lenovo/Downloads/new-website-2/easetemplate.com/borrow/pages/faq.html	(from https://easetemplate.com/borrow/index.html)
17:06:26	30065/30065	---MCZ	200	added ('OK')	text/html	etag:W/%22610bd34e-7571%22	https://easetemplate.com/borrow/pages/error.html	C:/Users/Lenovo/Downloads/new-website-2/easetemplate.com/borrow/pages/error.html	(from https://easetemplate.com/borrow/index.html)
17:06:26	31875/31875	---MCZ	200	added ('OK')	text/html	etag:W/%22610bd34e-7c83%22	https://easetemplate.com/borrow/pages/gallery-filter-2.html	C:/Users/Lenovo/Downloads/new-website-2/easetemplate.com/borrow/pages/gallery-filter-2.html	(from https://easetemplate.com/borrow/index.html)
17:06:26	31709/31709	---MCZ	200	added ('OK')	text/html	etag:W/%22610bd34e-7bdd%22	https://easetemplate.com/borrow/pages/gallery-filter-3.html	C:/Users/Lenovo/Downloads/new-website-2/easetemplate.com/borrow/pages/gallery-filter-3.html	(from https://easetemplate.com/borrow/index.html)
17:06:27	32034/32034	---MCZ	200	added ('OK')	text/html	etag:W/%22610bd34e-7d22%22	https://easetemplate.com/borrow/pages/gallery-masonry.html	C:/Users/Lenovo/Downloads/new-website-2/easetemplate.com/borrow/pages/gallery-masonry.html	(from https://easetemplate.com/borrow/index.html)
17:06:27	32016/32016	---MCZ	200	added ('OK')	text/html	etag:W/%22610bd34e-7d10%22	https://easetemplate.com/borrow/pages/gallery-zoom.html	C:/Users/Lenovo/Downloads/new-website-2/easetemplate.com/borrow/pages/gallery-zoom.html	(from https://easetemplate.com/borrow/index.html)
17:06:27	35973/35973	---MCZ	200	added ('OK')	text/html	etag:W/%22610bd34e-8c85%22	https://easetemplate.com/borrow/pages/contact-us.html	C:/Users/Lenovo/Downloads/new-website-2/easetemplate.com/borrow/pages/contact-us.html	(from https://easetemplate.com/borrow/index.html)
17:06:28	21520/21520	---MCZ	200	added ('OK')	text/html	etag:W/%22610bd34e-5410%22	https://easetemplate.com/borrow/docs/index.html	C:/Users/Lenovo/Downloads/new-website-2/easetemplate.com/borrow/docs/index.html	(from https://easetemplate.com/borrow/index.html)
17:06:29	818324/818324	---M--	200	added ('OK')	image/jpeg	etag:%22610bd34d-c7c94%22	https://easetemplate.com/borrow/assets/images/slider/slider-1.jpg	C:/Users/Lenovo/Downloads/new-website-2/easetemplate.com/borrow/assets/images/slider/slider-1.jpg	(from https://easetemplate.com/borrow/index.html)
17:06:30	628164/628164	---M--	200	added ('OK')	image/jpeg	etag:%22610bd34d-995c4%22	https://easetemplate.com/borrow/assets/images/slider/slider-2.jpg	C:/Users/Lenovo/Downloads/new-website-2/easetemplate.com/borrow/assets/images/slider/slider-2.jpg	(from https://easetemplate.com/borrow/index.html)
17:06:30	2798/2798	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22610bd34d-aee%22	https://easetemplate.com/borrow/assets/images/svg/mortgage.svg	C:/Users/Lenovo/Downloads/new-website-2/easetemplate.com/borrow/assets/images/svg/mortgage.svg	(from https://easetemplate.com/borrow/index.html)
17:06:31	5415/5415	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22610bd34d-1527%22	https://easetemplate.com/borrow/assets/images/svg/loan.svg	C:/Users/Lenovo/Downloads/new-website-2/easetemplate.com/borrow/assets/images/svg/loan.svg	(from https://easetemplate.com/borrow/index.html)
17:06:31	4958/4958	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22610bd34d-135e%22	https://easetemplate.com/borrow/assets/images/svg/car.svg	C:/Users/Lenovo/Downloads/new-website-2/easetemplate.com/borrow/assets/images/svg/car.svg	(from https://easetemplate.com/borrow/index.html)
17:06:31	493144/493144	---M--	200	added ('OK')	image/jpeg	etag:%22610bd34d-78658%22	https://easetemplate.com/borrow/assets/images/slider/slider-3.jpg	C:/Users/Lenovo/Downloads/new-website-2/easetemplate.com/borrow/assets/images/slider/slider-3.jpg	(from https://easetemplate.com/borrow/index.html)
17:06:31	2875/2875	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22610bd34d-b3b%22	https://easetemplate.com/borrow/assets/images/svg/credit-card.svg	C:/Users/Lenovo/Downloads/new-website-2/easetemplate.com/borrow/assets/images/svg/credit-card.svg	(from https://easetemplate.com/borrow/index.html)
17:06:32	3572/3572	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22610bd34d-df4%22	https://easetemplate.com/borrow/assets/images/svg/piggy-bank.svg	C:/Users/Lenovo/Downloads/new-website-2/easetemplate.com/borrow/assets/images/svg/piggy-bank.svg	(from https://easetemplate.com/borrow/index.html)
17:06:32	76940/76940	---M--	200	added ('OK')	image/jpeg	etag:%22610bd34d-12c8c%22	https://easetemplate.com/borrow/assets/images/avatar/avatar-2.jpg	C:/Users/Lenovo/Downloads/new-website-2/easetemplate.com/borrow/assets/images/avatar/avatar-2.jpg	(from https://easetemplate.com/borrow/index.html)
17:06:32	54682/54682	---M--	200	added ('OK')	image/jpeg	etag:%22610bd34d-d59a%22	https://easetemplate.com/borrow/assets/images/avatar/avatar-1.jpg	C:/Users/Lenovo/Downloads/new-website-2/easetemplate.com/borrow/assets/images/avatar/avatar-1.jpg	(from https://easetemplate.com/borrow/index.html)
17:06:32	62022/62022	---M--	200	added ('OK')	image/jpeg	etag:%22610bd34d-f246%22	https://easetemplate.com/borrow/assets/images/avatar/avatar-4.jpg	C:/Users/Lenovo/Downloads/new-website-2/easetemplate.com/borrow/assets/images/avatar/avatar-4.jpg	(from https://easetemplate.com/borrow/index.html)
17:06:33	5049/5049	---M--	200	added ('OK')	image/jpeg	etag:%22610bd34d-13b9%22	https://easetemplate.com/borrow/assets/images/brand/company-logo/logo-1.jpg	C:/Users/Lenovo/Downloads/new-website-2/easetemplate.com/borrow/assets/images/brand/company-logo/logo-1.jpg	(from https://easetemplate.com/borrow/index.html)
17:06:33	4609/4609	---M--	200	added ('OK')	image/jpeg	etag:%22610bd34d-1201%22	https://easetemplate.com/borrow/assets/images/brand/company-logo/logo-2.jpg	C:/Users/Lenovo/Downloads/new-website-2/easetemplate.com/borrow/assets/images/brand/company-logo/logo-2.jpg	(from https://easetemplate.com/borrow/index.html)
17:06:33	4160/4160	---M--	200	added ('OK')	image/jpeg	etag:%22610bd34d-1040%22	https://easetemplate.com/borrow/assets/images/brand/company-logo/logo-3.jpg	C:/Users/Lenovo/Downloads/new-website-2/easetemplate.com/borrow/assets/images/brand/company-logo/logo-3.jpg	(from https://easetemplate.com/borrow/index.html)
17:06:34	4568/4568	---M--	200	added ('OK')	image/jpeg	etag:%22610bd34d-11d8%22	https://easetemplate.com/borrow/assets/images/brand/company-logo/logo-4.jpg	C:/Users/Lenovo/Downloads/new-website-2/easetemplate.com/borrow/assets/images/brand/company-logo/logo-4.jpg	(from https://easetemplate.com/borrow/index.html)
17:06:34	3739/3739	---M--	200	added ('OK')	image/jpeg	etag:%22610bd34d-e9b%22	https://easetemplate.com/borrow/assets/images/brand/company-logo/logo-5.jpg	C:/Users/Lenovo/Downloads/new-website-2/easetemplate.com/borrow/assets/images/brand/company-logo/logo-5.jpg	(from https://easetemplate.com/borrow/index.html)
17:06:35	21591/21591	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2010%20Jun%202022%2011:36:35%20GMT	https://easetemplate.com/borrow/blog-single.html	C:/Users/Lenovo/Downloads/new-website-2/easetemplate.com/borrow/blog-single.html	(from https://easetemplate.com/borrow/index.html)
17:06:35	57856/57856	---M--	200	added ('OK')	image/jpeg	etag:%22610bd34d-e200%22	https://easetemplate.com/borrow/assets/images/blog/blog-img.jpg	C:/Users/Lenovo/Downloads/new-website-2/easetemplate.com/borrow/assets/images/blog/blog-img.jpg	(from https://easetemplate.com/borrow/index.html)
17:06:36	59010/59010	---M--	200	added ('OK')	image/jpeg	etag:%22610bd34d-e682%22	https://easetemplate.com/borrow/assets/images/blog/blog-img-1.jpg	C:/Users/Lenovo/Downloads/new-website-2/easetemplate.com/borrow/assets/images/blog/blog-img-1.jpg	(from https://easetemplate.com/borrow/index.html)
17:06:36	66715/66715	---M--	200	added ('OK')	image/jpeg	etag:%22610bd34d-1049b%22	https://easetemplate.com/borrow/assets/images/blog/blog-img-2.jpg	C:/Users/Lenovo/Downloads/new-website-2/easetemplate.com/borrow/assets/images/blog/blog-img-2.jpg	(from https://easetemplate.com/borrow/index.html)
17:06:36	3620/3620	---M--	200	added ('OK')	image/png	etag:%22610bd34d-e24%22	https://easetemplate.com/borrow/assets/images/brand/company-logo/ft-logo.png	C:/Users/Lenovo/Downloads/new-website-2/easetemplate.com/borrow/assets/images/brand/company-logo/ft-logo.png	(from https://easetemplate.com/borrow/index.html)
17:06:36	89501/89501	---MCZ	200	added ('OK')	application/javascript	etag:W/%22610bd34d-15d9d%22	https://easetemplate.com/borrow/assets/libs/jquery/dist/jquery.min.js	C:/Users/Lenovo/Downloads/new-website-2/easetemplate.com/borrow/assets/libs/jquery/dist/jquery.min.js	(from https://easetemplate.com/borrow/index.html)
17:06:37	78743/78743	---MCZ	200	added ('OK')	application/javascript	etag:W/%22610bd34d-13397%22	https://easetemplate.com/borrow/assets/libs/bootstrap/dist/js/bootstrap.bundle.min.js	C:/Users/Lenovo/Downloads/new-website-2/easetemplate.com/borrow/assets/libs/bootstrap/dist/js/bootstrap.bundle.min.js	(from https://easetemplate.com/borrow/index.html)
17:06:37	31966/31966	---MCZ	200	added ('OK')	application/javascript	etag:W/%22610bd34d-7cde%22	https://easetemplate.com/borrow/assets/libs/tiny-slider/dist/min/tiny-slider.js	C:/Users/Lenovo/Downloads/new-website-2/easetemplate.com/borrow/assets/libs/tiny-slider/dist/min/tiny-slider.js	(from https://easetemplate.com/borrow/index.html)
17:06:37	26162/26162	---MCZ	200	added ('OK')	application/javascript	etag:W/%22610bd34d-6632%22	https://easetemplate.com/borrow/assets/libs/nouislider/dist/nouislider.min.js	C:/Users/Lenovo/Downloads/new-website-2/easetemplate.com/borrow/assets/libs/nouislider/dist/nouislider.min.js	(from https://easetemplate.com/borrow/index.html)
17:06:38	2235/2235	---MCZ	200	added ('OK')	application/javascript	etag:W/%22610bd34d-8bb%22	https://easetemplate.com/borrow/assets/libs/wnumb/wNumb.min.js	C:/Users/Lenovo/Downloads/new-website-2/easetemplate.com/borrow/assets/libs/wnumb/wNumb.min.js	(from https://easetemplate.com/borrow/index.html)
